assessment_id,enrollment_id,assessment_type,assessment_score,assessment_date
15719,9652,Pre,63,2024-10-31
15720,9652,Post,76,2024-11-24
15721,9653,Pre,50,2024-07-30
15722,9653,Post,59,2024-08-11
15723,9654,Pre,60,2026-08-05
15724,9655,Pre,61,2026-08-11
15725,9655,Post,76,2026-08-22
15726,9656,Pre,51,2025-04-07
15727,9657,Pre,47,2024-06-20
15728,9657,Post,66,2024-07-17
15729,9658,Pre,52,2025-05-19
15730,9658,Post,68,2025-06-07
15731,9659,Pre,48,2026-04-04
15732,9659,Post,67,2026-05-04
15733,9660,Pre,39,2026-02-13
15734,9660,Post,49,2026-03-10
15735,9661,Pre,41,2024-02-14
15736,9661,Post,49,2024-03-22
15737,9662,Pre,74,2024-05-30
15738,9662,Post,90,2024-06-24
15739,9663,Pre,57,2025-01-19
15740,9663,Post,63,2025-02-08
15741,9665,Pre,81,2024-07-12
15742,9665,Post,87,2024-08-11
15743,9666,Pre,64,2025-05-12
15744,9667,Pre,31,2025-03-14
15745,9667,Post,54,2025-04-02
15746,9669,Pre,51,2024-07-08
15747,9670,Pre,50,2025-10-16
15748,9671,Pre,46,2026-04-11
15749,9671,Post,52,2026-04-16
15750,9672,Pre,57,2025-11-23
15751,9673,Pre,66,2025-04-21
15752,9673,Post,82,2025-05-21
15753,9675,Pre,43,2025-06-08
15754,9675,Post,51,2025-06-29
15755,9676,Pre,60,2026-07-02
15756,9676,Post,76,2026-07-25
15757,9677,Pre,47,2024-08-17
15758,9677,Post,45,2024-08-29
15759,9678,Pre,85,2025-04-04
15760,9678,Post,86,2025-04-28
15761,9680,Pre,67,2024-12-23
15762,9681,Pre,55,2025-08-17
15763,9681,Post,73,2025-08-24
15764,9682,Pre,67,2024-11-06
15765,9682,Post,79,2024-11-30
15766,9683,Pre,74,2024-11-30
15767,9683,Post,74,2024-12-14
15768,9684,Pre,41,2026-06-26
15769,9684,Post,54,2026-07-09
15770,9685,Pre,43,2026-06-30
15771,9686,Pre,44,2026-06-13
15772,9686,Post,58,2026-07-14
15773,9687,Pre,69,2026-02-20
15774,9687,Post,84,2026-02-23
15775,9688,Pre,70,2024-12-07
15776,9688,Post,86,2024-12-28
15777,9689,Pre,48,2025-03-25
15778,9689,Post,56,2025-04-22
15779,9690,Pre,69,2024-09-24
15780,9690,Post,80,2024-09-29
15781,9691,Pre,63,2025-09-08
15782,9692,Pre,49,2024-06-11
15783,9693,Pre,45,2025-10-23
15784,9693,Post,55,2025-11-14
15785,9694,Pre,58,2025-04-20
15786,9694,Post,67,2025-04-30
15787,9695,Pre,64,2024-01-21
15788,9696,Pre,71,2026-03-26
15789,9696,Post,80,2026-04-26
15790,9697,Pre,31,2025-10-18
15791,9697,Post,46,2025-10-30
15792,9698,Pre,60,2025-07-26
15793,9699,Pre,64,2025-01-10
15794,9699,Post,71,2025-01-20
15795,9700,Pre,57,2024-09-08
15796,9700,Post,61,2024-09-18
15797,9701,Pre,51,2024-03-07
15798,9701,Post,69,2024-04-06
15799,9702,Pre,67,2024-04-20
15800,9702,Post,77,2024-05-10
15801,9704,Pre,51,2024-02-28
15802,9704,Post,68,2024-03-22
15803,9705,Pre,60,2024-01-15
15804,9705,Post,83,2024-02-13
15805,9706,Pre,54,2025-12-27
15806,9707,Pre,60,2026-07-02
15807,9707,Post,81,2026-07-08
15808,9708,Pre,40,2025-04-12
15809,9708,Post,50,2025-04-20
15810,9710,Pre,58,2025-04-15
15811,9710,Post,71,2025-04-29
15812,9711,Pre,38,2025-08-28
15813,9711,Post,43,2025-09-16
15814,9712,Pre,56,2024-08-27
15815,9712,Post,70,2024-09-22
15816,9713,Pre,51,2026-04-01
15817,9713,Post,55,2026-04-07
15818,9714,Pre,78,2024-06-22
15819,9714,Post,96,2024-07-12
15820,9715,Pre,53,2024-02-14
15821,9715,Post,69,2024-03-05
15822,9716,Pre,61,2025-10-29
15823,9717,Pre,49,2024-01-02
15824,9717,Post,63,2024-01-22
15825,9718,Pre,41,2024-08-08
15826,9718,Post,65,2024-09-05
15827,9719,Pre,46,2025-02-11
15828,9719,Post,57,2025-02-19
15829,9720,Pre,39,2024-04-06
15830,9720,Post,53,2024-04-22
15831,9721,Pre,40,2025-04-09
15832,9721,Post,56,2025-05-01
15833,9722,Pre,83,2024-04-12
15834,9722,Post,93,2024-04-23
15835,9723,Pre,39,2026-01-12
15836,9723,Post,45,2026-02-09
15837,9724,Pre,67,2024-08-11
15838,9725,Pre,61,2024-11-22
15839,9725,Post,69,2024-12-20
15840,9726,Pre,54,2026-05-02
15841,9726,Post,61,2026-05-29
15842,9727,Pre,44,2025-01-22
15843,9727,Post,59,2025-02-24
15844,9728,Pre,69,2024-04-24
15845,9728,Post,79,2024-05-11
15846,9729,Pre,77,2025-09-22
15847,9729,Post,83,2025-10-12
15848,9731,Pre,84,2024-03-22
15849,9731,Post,80,2024-04-21
15850,9732,Pre,51,2025-03-11
15851,9732,Post,58,2025-03-24
15852,9733,Pre,65,2024-06-04
15853,9733,Post,85,2024-06-28
15854,9734,Pre,71,2024-05-18
15855,9735,Pre,71,2024-12-03
15856,9735,Post,72,2024-12-19
15857,9736,Pre,73,2024-05-29
15858,9736,Post,81,2024-06-17
15859,9737,Pre,47,2024-06-08
15860,9738,Pre,66,2026-03-16
15861,9740,Pre,36,2026-01-26
15862,9740,Post,54,2026-02-22
15863,9742,Pre,42,2026-05-03
15864,9743,Pre,56,2024-12-05
15865,9743,Post,67,2024-12-21
15866,9744,Pre,39,2024-12-02
15867,9744,Post,54,2024-12-12
15868,9745,Pre,43,2024-09-14
15869,9745,Post,60,2024-09-24
15870,9746,Pre,45,2025-01-18
15871,9746,Post,56,2025-01-29
15872,9747,Pre,64,2024-11-24
15873,9747,Post,71,2024-12-13
15874,9748,Pre,62,2026-05-14
15875,9748,Post,68,2026-05-22
15876,9749,Pre,68,2024-01-18
15877,9749,Post,91,2024-02-15
15878,9750,Pre,53,2025-10-14
15879,9750,Post,68,2025-10-26
15880,9751,Pre,72,2025-03-01
15881,9751,Post,76,2025-04-01
15882,9752,Pre,60,2024-10-13
15883,9752,Post,76,2024-10-25
15884,9753,Pre,61,2025-05-15
15885,9753,Post,74,2025-06-03
15886,9754,Pre,54,2024-03-04
15887,9754,Post,80,2024-03-21
15888,9755,Pre,48,2024-02-02
15889,9755,Post,56,2024-02-18
15890,9756,Pre,72,2025-04-04
15891,9757,Pre,73,2025-01-22
15892,9757,Post,89,2025-02-08
15893,9759,Pre,74,2026-05-14
15894,9759,Post,84,2026-05-21
15895,9760,Pre,59,2024-02-12
15896,9760,Post,70,2024-03-08
15897,9761,Pre,79,2025-02-28
15898,9761,Post,90,2025-03-29
15899,9763,Pre,57,2024-09-28
15900,9764,Pre,73,2025-04-24
15901,9764,Post,89,2025-05-01
15902,9765,Pre,59,2026-07-10
15903,9765,Post,70,2026-07-19
15904,9766,Pre,54,2024-06-20
15905,9766,Post,63,2024-07-21
15906,9767,Pre,56,2026-05-12
15907,9767,Post,75,2026-06-03
15908,9768,Pre,62,2026-03-12
15909,9769,Pre,71,2025-01-21
15910,9769,Post,83,2025-02-04
15911,9770,Pre,74,2025-07-01
15912,9770,Post,92,2025-07-12
15913,9771,Pre,70,2026-02-25
15914,9771,Post,82,2026-03-28
15915,9772,Pre,65,2025-12-06
15916,9772,Post,74,2025-12-29
15917,9773,Pre,47,2024-07-12
15918,9774,Pre,49,2024-06-08
15919,9774,Post,65,2024-06-22
15920,9775,Pre,55,2024-11-30
15921,9776,Pre,63,2024-10-27
15922,9776,Post,60,2024-11-04
15923,9778,Pre,61,2024-09-11
15924,9778,Post,80,2024-09-27
15925,9779,Pre,44,2024-12-23
15926,9779,Post,49,2025-01-14
15927,9781,Pre,61,2026-01-21
15928,9782,Pre,64,2025-05-10
15929,9782,Post,69,2025-05-25
15930,9783,Pre,60,2024-06-01
15931,9783,Post,64,2024-06-28
15932,9784,Pre,62,2025-09-21
15933,9784,Post,74,2025-09-29
15934,9785,Pre,34,2025-10-12
15935,9785,Post,48,2025-10-31
15936,9787,Pre,48,2024-01-09
15937,9787,Post,56,2024-01-23
15938,9788,Pre,86,2026-08-05
15939,9788,Post,94,2026-09-07
15940,9789,Pre,58,2025-10-13
15941,9789,Post,66,2025-10-22
15942,9790,Pre,54,2024-09-06
15943,9790,Post,64,2024-09-19
15944,9791,Pre,60,2025-01-01
15945,9791,Post,80,2025-02-01
15946,9792,Pre,65,2024-02-09
15947,9792,Post,72,2024-02-15
15948,9793,Pre,39,2025-09-06
15949,9793,Post,61,2025-10-04
15950,9794,Pre,43,2026-06-27
15951,9794,Post,53,2026-07-26
15952,9795,Pre,74,2026-02-16
15953,9795,Post,86,2026-03-20
15954,9797,Pre,47,2024-03-04
15955,9797,Post,58,2024-03-29
15956,9798,Pre,67,2024-08-14
15957,9798,Post,68,2024-08-24
15958,9799,Pre,71,2024-05-21
15959,9800,Pre,61,2025-02-10
15960,9800,Post,80,2025-02-18
15961,9801,Pre,49,2025-10-05
15962,9801,Post,64,2025-10-10
15963,9802,Pre,57,2024-06-26
15964,9802,Post,62,2024-07-07
15965,9803,Pre,54,2025-02-07
15966,9804,Pre,63,2025-12-12
15967,9804,Post,66,2025-12-20
15968,9805,Pre,63,2026-02-03
15969,9805,Post,79,2026-02-19
15970,9807,Pre,43,2024-03-21
15971,9807,Post,67,2024-04-04
15972,9808,Pre,46,2024-07-09
15973,9808,Post,54,2024-07-20
15974,9809,Pre,54,2024-02-01
15975,9810,Pre,25,2024-09-20
15976,9811,Pre,52,2024-07-22
15977,9811,Post,63,2024-08-07
15978,9812,Pre,59,2025-06-02
15979,9813,Pre,48,2024-11-03
15980,9813,Post,51,2024-11-11
15981,9814,Pre,55,2025-09-01
15982,9815,Pre,44,2024-02-22
15983,9815,Post,54,2024-03-07
15984,9816,Pre,62,2024-09-09
15985,9816,Post,77,2024-10-01
15986,9817,Pre,74,2024-12-10
15987,9817,Post,84,2024-12-30
15988,9818,Pre,43,2026-03-31
15989,9819,Pre,38,2026-04-16
15990,9819,Post,53,2026-05-10
15991,9820,Pre,69,2025-07-10
15992,9820,Post,72,2025-08-06
15993,9821,Pre,65,2025-12-09
15994,9821,Post,69,2026-01-08
15995,9822,Pre,59,2024-06-04
15996,9822,Post,69,2024-06-06
15997,9823,Pre,56,2025-08-28
15998,9823,Post,82,2025-09-06
15999,9824,Pre,55,2026-05-06
16000,9824,Post,63,2026-05-29
16001,9825,Pre,38,2025-01-15
16002,9825,Post,55,2025-02-13
16003,9826,Pre,65,2026-01-08
16004,9826,Post,83,2026-02-04
16005,9828,Pre,68,2025-08-31
16006,9828,Post,71,2025-10-01
16007,9830,Pre,54,2026-05-05
16008,9830,Post,61,2026-05-30
16009,9831,Pre,60,2024-05-10
16010,9831,Post,74,2024-06-07
16011,9832,Pre,48,2025-09-01
16012,9832,Post,50,2025-09-24
16013,9833,Pre,69,2025-01-13
16014,9833,Post,71,2025-01-21
16015,9834,Pre,40,2025-05-14
16016,9834,Post,60,2025-05-25
16017,9835,Pre,50,2025-01-02
16018,9835,Post,61,2025-01-25
16019,9836,Pre,69,2025-05-16
16020,9837,Pre,33,2024-04-07
16021,9838,Pre,66,2024-12-25
16022,9838,Post,87,2025-01-09
16023,9839,Pre,51,2025-07-24
16024,9839,Post,60,2025-08-05
16025,9840,Pre,53,2025-07-30
16026,9840,Post,76,2025-08-08
16027,9841,Pre,59,2025-03-15
16028,9841,Post,71,2025-04-03
16029,9842,Pre,37,2026-06-26
16030,9842,Post,46,2026-07-01
16031,9843,Pre,50,2024-08-24
16032,9843,Post,64,2024-09-16
16033,9844,Pre,62,2024-12-22
16034,9845,Pre,59,2025-08-21
16035,9845,Post,76,2025-08-26
16036,9846,Pre,48,2026-04-20
16037,9846,Post,65,2026-05-21
16038,9847,Pre,49,2024-12-04
16039,9847,Post,59,2024-12-30
16040,9848,Pre,63,2025-09-17
16041,9848,Post,78,2025-09-29
16042,9850,Pre,52,2024-06-06
16043,9850,Post,81,2024-07-03
16044,9851,Pre,53,2025-07-16
16045,9851,Post,74,2025-08-08
16046,9852,Pre,72,2025-05-02
16047,9852,Post,77,2025-05-11
16048,9853,Pre,71,2025-05-07
16049,9853,Post,94,2025-05-23
16050,9854,Pre,49,2025-03-26
16051,9855,Pre,60,2025-03-26
16052,9857,Pre,67,2024-04-16
16053,9857,Post,73,2024-05-11
16054,9858,Pre,67,2025-07-13
16055,9858,Post,84,2025-08-08
16056,9859,Pre,71,2025-08-01
16057,9860,Pre,73,2024-10-19
16058,9862,Pre,56,2026-02-13
16059,9862,Post,61,2026-03-07
16060,9863,Pre,64,2024-01-30
16061,9863,Post,74,2024-02-27
16062,9864,Pre,61,2025-06-14
16063,9864,Post,74,2025-07-16
16064,9865,Pre,57,2024-01-11
16065,9865,Post,73,2024-02-09
16066,9866,Pre,53,2024-08-24
16067,9866,Post,76,2024-09-22
16068,9867,Pre,60,2026-06-06
16069,9867,Post,72,2026-06-28
16070,9868,Pre,56,2026-04-18
16071,9868,Post,73,2026-04-30
16072,9869,Pre,81,2024-03-04
16073,9870,Pre,68,2026-03-29
16074,9870,Post,76,2026-04-19
16075,9871,Pre,74,2024-10-24
16076,9871,Post,94,2024-11-19
16077,9873,Pre,80,2025-04-20
16078,9873,Post,88,2025-05-21
16079,9874,Pre,64,2026-02-20
16080,9875,Pre,73,2025-04-25
16081,9876,Pre,73,2024-10-27
16082,9877,Pre,56,2026-04-24
16083,9878,Pre,64,2024-08-03
16084,9878,Post,77,2024-08-20
16085,9879,Pre,37,2026-06-25
16086,9879,Post,59,2026-07-27
16087,9880,Pre,34,2025-12-23
16088,9880,Post,40,2025-12-26
16089,9881,Pre,54,2024-12-27
16090,9881,Post,56,2025-01-17
16091,9882,Pre,72,2026-06-14
16092,9882,Post,72,2026-06-19
16093,9883,Pre,75,2026-06-06
16094,9883,Post,88,2026-06-27
16095,9884,Pre,45,2025-03-13
16096,9884,Post,53,2025-03-28
16097,9885,Pre,41,2024-12-31
16098,9885,Post,49,2025-01-16
16099,9886,Pre,60,2024-03-24
16100,9887,Pre,59,2025-02-23
16101,9887,Post,66,2025-03-22
16102,9888,Pre,58,2026-02-20
16103,9889,Pre,58,2024-04-19
16104,9889,Post,74,2024-05-02
16105,9890,Pre,64,2024-10-05
16106,9890,Post,81,2024-11-10
16107,9891,Pre,69,2025-08-05
16108,9891,Post,83,2025-08-20
16109,9892,Pre,57,2024-11-21
16110,9892,Post,55,2024-12-20
16111,9893,Pre,62,2024-01-06
16112,9894,Pre,64,2024-06-08
16113,9894,Post,82,2024-06-30
16114,9895,Pre,40,2025-10-09
16115,9895,Post,56,2025-11-05
16116,9896,Pre,75,2025-12-28
16117,9896,Post,78,2026-01-21
16118,9897,Pre,67,2024-03-24
16119,9897,Post,85,2024-04-15
16120,9898,Pre,74,2024-08-13
16121,9898,Post,78,2024-08-20
16122,9899,Pre,74,2025-05-04
16123,9900,Pre,48,2024-12-06
16124,9900,Post,59,2025-01-01
16125,9901,Pre,72,2026-01-24
16126,9901,Post,91,2026-02-14
16127,9902,Pre,47,2025-06-07
16128,9902,Post,65,2025-06-29
16129,9903,Pre,56,2025-12-01
16130,9904,Pre,58,2025-02-25
16131,9904,Post,74,2025-03-26
16132,9905,Pre,64,2024-05-11
16133,9905,Post,84,2024-06-09
16134,9906,Pre,78,2024-04-19
16135,9907,Pre,38,2025-03-22
16136,9907,Post,47,2025-04-18
16137,9908,Pre,53,2025-05-15
16138,9908,Post,69,2025-05-25
16139,9909,Pre,58,2026-02-25
16140,9910,Pre,71,2024-09-08
16141,9910,Post,78,2024-09-24
16142,9911,Pre,55,2026-03-23
16143,9912,Pre,40,2026-03-30
16144,9912,Post,48,2026-04-26
16145,9914,Pre,63,2024-03-05
16146,9914,Post,78,2024-03-27
16147,9915,Pre,43,2025-03-23
16148,9916,Pre,77,2024-12-11
16149,9916,Post,73,2024-12-22
16150,9917,Pre,38,2024-06-22
16151,9917,Post,53,2024-07-26
16152,9918,Pre,70,2025-12-10
16153,9918,Post,80,2025-12-21
16154,9921,Pre,43,2024-10-17
16155,9921,Post,64,2024-11-20
16156,9922,Pre,50,2025-08-29
16157,9922,Post,60,2025-09-23
16158,9923,Pre,48,2024-11-29
16159,9923,Post,56,2024-12-23
16160,9924,Pre,86,2025-12-17
16161,9924,Post,100,2026-01-14
16162,9925,Pre,64,2024-04-27
16163,9925,Post,70,2024-05-17
16164,9926,Pre,40,2025-07-25
16165,9926,Post,48,2025-08-02
16166,9927,Pre,68,2024-12-03
16167,9929,Pre,58,2026-07-10
16168,9930,Pre,52,2024-03-07
16169,9930,Post,68,2024-03-21
16170,9931,Pre,65,2025-01-23
16171,9931,Post,85,2025-02-17
16172,9932,Pre,50,2024-11-26
16173,9932,Post,63,2024-12-21
16174,9933,Pre,61,2025-12-07
16175,9934,Pre,73,2024-09-29
16176,9934,Post,82,2024-10-18
16177,9935,Pre,50,2024-03-29
16178,9935,Post,65,2024-04-28
16179,9936,Pre,74,2025-06-15
16180,9937,Pre,63,2025-10-17
16181,9937,Post,59,2025-10-21
16182,9938,Pre,51,2026-03-06
16183,9938,Post,55,2026-03-14
16184,9940,Pre,34,2025-01-10
16185,9940,Post,37,2025-01-20
16186,9941,Pre,60,2024-02-13
16187,9942,Pre,51,2024-02-20
16188,9944,Pre,59,2025-05-13
16189,9944,Post,71,2025-05-28
16190,9945,Pre,73,2026-06-02
16191,9946,Pre,48,2024-07-26
16192,9946,Post,65,2024-08-01
16193,9947,Pre,65,2024-04-24
16194,9947,Post,78,2024-05-24
16195,9948,Pre,43,2024-08-11
16196,9948,Post,47,2024-08-21
16197,9949,Pre,60,2024-09-08
16198,9949,Post,66,2024-10-07
16199,9950,Pre,57,2026-01-23
16200,9950,Post,64,2026-02-19
16201,9951,Pre,43,2026-08-01
16202,9951,Post,57,2026-08-08
16203,9952,Pre,56,2024-01-12
16204,9952,Post,76,2024-02-01
16205,9953,Pre,56,2025-12-20
16206,9953,Post,54,2026-01-07
16207,9954,Pre,61,2025-06-04
16208,9955,Pre,63,2025-10-19
16209,9955,Post,74,2025-11-09
16210,9956,Pre,61,2024-11-07
16211,9956,Post,71,2024-11-27
16212,9957,Pre,62,2025-05-18
16213,9957,Post,68,2025-06-04
16214,9958,Pre,59,2025-05-03
16215,9958,Post,75,2025-05-18
16216,9959,Pre,63,2025-04-14
16217,9960,Pre,52,2025-03-02
16218,9960,Post,57,2025-03-26
16219,9961,Pre,59,2025-08-26
16220,9961,Post,61,2025-09-02
16221,9962,Pre,60,2026-01-04
16222,9962,Post,77,2026-01-22
16223,9963,Pre,56,2026-05-30
16224,9963,Post,73,2026-06-28
16225,9966,Pre,62,2025-03-11
16226,9966,Post,75,2025-04-06
16227,9967,Pre,55,2024-11-04
16228,9967,Post,71,2024-11-08
16229,9970,Pre,71,2024-05-23
16230,9970,Post,81,2024-05-31
16231,9971,Pre,52,2024-02-10
16232,9973,Pre,45,2024-07-01
16233,9974,Pre,54,2025-05-02
16234,9974,Post,65,2025-05-14
16235,9975,Pre,56,2026-02-10
16236,9975,Post,67,2026-03-07
16237,9976,Pre,51,2025-07-06
16238,9976,Post,64,2025-07-29
16239,9977,Pre,65,2026-02-12
16240,9977,Post,78,2026-03-02
16241,9978,Pre,60,2024-11-20
16242,9978,Post,76,2024-12-09
16243,9979,Pre,74,2024-03-12
16244,9979,Post,82,2024-04-10
16245,9980,Pre,50,2025-05-17
16246,9980,Post,56,2025-05-25
16247,9981,Pre,68,2026-05-27
16248,9981,Post,80,2026-06-10
16249,9982,Pre,74,2026-02-07
16250,9982,Post,78,2026-02-20
16251,9983,Pre,65,2026-05-21
16252,9983,Post,78,2026-06-20
16253,9984,Pre,59,2026-07-27
16254,9984,Post,63,2026-08-04
16255,9985,Pre,65,2025-07-25
16256,9986,Pre,70,2025-08-23
16257,9986,Post,86,2025-09-07
16258,9987,Pre,47,2024-03-08
16259,9987,Post,65,2024-03-12
16260,9988,Pre,48,2024-12-05
16261,9988,Post,69,2024-12-11
16262,9989,Pre,46,2026-03-08
16263,9989,Post,57,2026-03-21
16264,9990,Pre,56,2025-11-24
16265,9990,Post,72,2025-12-10
16266,9991,Pre,66,2024-07-06
16267,9992,Pre,67,2024-09-11
16268,9992,Post,74,2024-09-21
16269,9993,Pre,47,2024-06-01
16270,9993,Post,55,2024-06-17
16271,9994,Pre,63,2024-05-06
16272,9995,Pre,44,2026-06-11
16273,9996,Pre,56,2026-02-16
16274,9996,Post,69,2026-03-08
16275,9997,Pre,78,2025-11-06
16276,9998,Pre,68,2026-01-15
16277,9998,Post,78,2026-02-06
16278,9999,Pre,78,2024-02-05
16279,10000,Pre,52,2026-07-02
16280,10000,Post,70,2026-08-01
16281,10001,Pre,55,2024-12-14
16282,10003,Pre,64,2025-12-01
16283,10003,Post,71,2025-12-10
16284,10004,Pre,73,2024-10-07
16285,10004,Post,81,2024-11-04
16286,10005,Pre,84,2024-10-08
16287,10005,Post,100,2024-10-15
16288,10006,Pre,68,2025-12-16
16289,10006,Post,78,2026-01-07
16290,10007,Pre,69,2025-02-09
16291,10007,Post,75,2025-03-06
16292,10008,Pre,57,2025-05-10
16293,10008,Post,71,2025-05-28
16294,10009,Pre,53,2025-06-28
16295,10010,Pre,53,2025-03-22
16296,10010,Post,58,2025-04-23
16297,10011,Pre,52,2025-03-28
16298,10011,Post,59,2025-04-25
16299,10012,Pre,46,2024-04-08
16300,10012,Post,50,2024-04-27
16301,10013,Pre,61,2025-08-12
16302,10013,Post,82,2025-08-30
16303,10014,Pre,65,2026-06-11
16304,10014,Post,68,2026-06-19
16305,10015,Pre,77,2026-01-30
16306,10015,Post,87,2026-02-24
16307,10016,Pre,52,2025-05-16
16308,10016,Post,72,2025-05-23
16309,10017,Pre,54,2025-03-25
16310,10017,Post,73,2025-04-19
16311,10018,Pre,67,2024-10-10
16312,10018,Post,86,2024-10-21
16313,10019,Pre,54,2026-05-18
16314,10019,Post,70,2026-05-28
16315,10020,Pre,63,2024-01-11
16316,10020,Post,71,2024-02-03
16317,10021,Pre,57,2026-02-11
16318,10021,Post,67,2026-03-12
16319,10023,Pre,54,2026-01-25
16320,10023,Post,67,2026-02-18
16321,10024,Pre,67,2025-02-28
16322,10024,Post,79,2025-03-29
16323,10025,Pre,56,2025-09-07
16324,10025,Post,70,2025-09-27
16325,10026,Pre,76,2025-12-28
16326,10026,Post,86,2026-01-07
16327,10027,Pre,38,2025-08-18
16328,10027,Post,51,2025-09-07
16329,10028,Pre,55,2025-02-16
16330,10028,Post,71,2025-02-22
16331,10029,Pre,44,2025-04-26
16332,10029,Post,61,2025-05-25
16333,10030,Pre,39,2025-01-11
16334,10031,Pre,84,2025-12-23
16335,10031,Post,86,2026-01-09
16336,10032,Pre,63,2024-01-05
16337,10032,Post,76,2024-01-18
16338,10033,Pre,45,2024-10-21
16339,10033,Post,52,2024-11-08
16340,10034,Pre,78,2024-06-02
16341,10034,Post,95,2024-06-23
16342,10035,Pre,69,2024-03-18
16343,10035,Post,67,2024-04-06
16344,10036,Pre,62,2024-09-01
16345,10036,Post,82,2024-09-18
16346,10037,Pre,69,2025-08-08
16347,10037,Post,85,2025-08-25
16348,10038,Pre,56,2025-10-24
16349,10038,Post,57,2025-11-02
16350,10039,Pre,47,2025-08-06
16351,10039,Post,55,2025-08-25
16352,10040,Pre,77,2026-04-07
16353,10040,Post,95,2026-05-04
16354,10042,Pre,49,2025-05-29
16355,10042,Post,60,2025-06-06
16356,10043,Pre,69,2024-09-18
16357,10043,Post,95,2024-10-20
16358,10044,Pre,72,2025-11-24
16359,10045,Pre,47,2025-04-15
16360,10045,Post,68,2025-05-02
16361,10046,Pre,40,2025-02-02
16362,10046,Post,43,2025-02-26
16363,10047,Pre,59,2026-02-13
16364,10048,Pre,50,2026-03-25
16365,10048,Post,72,2026-04-07
16366,10049,Pre,48,2026-01-11
16367,10049,Post,53,2026-01-29
16368,10050,Pre,61,2025-06-08
16369,10050,Post,70,2025-07-05
16370,10051,Pre,54,2025-08-17
16371,10053,Pre,76,2026-01-07
16372,10053,Post,80,2026-01-27
16373,10054,Pre,68,2025-01-22
16374,10054,Post,73,2025-02-16
16375,10055,Pre,62,2024-02-08
16376,10055,Post,72,2024-03-05
16377,10056,Pre,81,2025-10-08
16378,10056,Post,95,2025-10-28
16379,10057,Pre,78,2024-08-26
16380,10058,Pre,69,2025-08-16
16381,10058,Post,81,2025-08-22
16382,10060,Pre,49,2025-11-13
16383,10060,Post,57,2025-11-23
16384,10061,Pre,51,2025-08-31
16385,10062,Pre,59,2024-12-25
16386,10062,Post,64,2025-01-11
16387,10063,Pre,59,2026-01-06
16388,10063,Post,79,2026-02-02
16389,10064,Pre,53,2025-07-01
16390,10064,Post,65,2025-07-06
16391,10065,Pre,50,2025-04-12
16392,10066,Pre,62,2025-07-05
16393,10067,Pre,55,2025-12-30
16394,10067,Post,66,2026-01-23
16395,10069,Pre,48,2025-08-13
16396,10069,Post,70,2025-09-01
16397,10070,Pre,59,2025-08-10
16398,10071,Pre,74,2025-01-05
16399,10071,Post,86,2025-01-28
16400,10072,Pre,52,2025-03-10
16401,10072,Post,69,2025-03-26
16402,10073,Pre,58,2024-02-26
16403,10073,Post,73,2024-03-09
16404,10074,Pre,39,2025-07-23
16405,10074,Post,53,2025-08-12
16406,10075,Pre,54,2024-04-21
16407,10075,Post,73,2024-05-04
16408,10076,Pre,72,2025-09-20
16409,10076,Post,79,2025-10-08
16410,10077,Pre,88,2024-08-04
16411,10077,Post,98,2024-08-18
16412,10079,Pre,83,2025-02-16
16413,10080,Pre,49,2025-05-02
16414,10081,Pre,69,2025-12-17
16415,10081,Post,71,2025-12-23
16416,10083,Pre,61,2024-08-20
16417,10083,Post,65,2024-09-17
16418,10084,Pre,88,2026-03-04
16419,10085,Pre,46,2025-09-28
16420,10086,Pre,43,2025-03-20
16421,10087,Pre,49,2024-06-13
16422,10088,Pre,53,2026-03-27
16423,10089,Pre,44,2026-08-10
16424,10089,Post,55,2026-08-24
16425,10090,Pre,46,2025-05-30
16426,10091,Pre,56,2026-01-08
16427,10091,Post,74,2026-01-26
16428,10093,Pre,65,2025-01-25
16429,10094,Pre,63,2024-04-12
16430,10094,Post,77,2024-04-30
16431,10095,Pre,54,2025-08-10
16432,10095,Post,64,2025-08-29
16433,10096,Pre,47,2024-06-13
16434,10096,Post,61,2024-07-02
16435,10099,Pre,45,2024-01-11
16436,10099,Post,45,2024-01-13
16437,10100,Pre,75,2025-01-07
16438,10101,Pre,52,2026-05-12
